customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation
3782,Elijah,Drillot,Male,12,1973-06-13,Environmental Specialist,Financial Services,Mass Customer,0,0,11.0,934 Dwight Park,2280,NSW,7.0
3783,Eachelle,Girardey,Female,61,1974-08-29,Compensation Analyst,Financial Services,Mass Customer,0,0,7.0,27784 Hansons Trail,3078,VIC,11.0
3784,Davie,Moscon,Male,56,1983-06-04,,Financial Services,High Net Worth,0,0,13.0,464 Acker Way,2756,NSW,9.0
3785,Fernande,Jahan,Female,93,1969-04-09,Compensation Analyst,Financial Services,Affluent Customer,0,0,14.0,53533 Dakota Pass,2077,NSW,10.0
3786,Barnie,Blenkensop,Male,12,1985-12-28,Systems Administrator IV,,High Net Worth,0,0,22.0,546 Summerview Center,2074,NSW,11.0
3787,Mariejeanne,Kelling,Female,1,1965-10-06,Systems Administrator III,Manufacturing,High Net Worth,0,0,6.0,1 Carey Crossing,2047,NSW,10.0
3788,Wilie,Glanton,Female,73,1962-07-21,Environmental Specialist,Financial Services,Mass Customer,0,0,18.0,7524 David Place,2850,NSW,3.0
3789,Conn,Westberg,Male,52,1956-08-08,Civil Engineer,Manufacturing,Mass Customer,0,1,6.0,7 Granby Crossing,3083,VIC,9.0
3790,Kurtis,Morson,Male,91,1959-05-31,Senior Editor,Retail,Mass Customer,1,1,9.0,8681 Dennis Pass,3215,VIC,3.0
3791,Bertrand,Sissons,Male,17,1993-05-26,Quality Control Specialist,Health,Affluent Customer,0,0,6.0,1 Pankratz Circle,3083,VIC,8.0
3792,Ingunna,Loxston,Female,81,1976-04-16,VP Marketing,Financial Services,Affluent Customer,0,1,5.0,9904 Oakridge Parkway,4370,QLD,3.0
3793,Shannen,Pitcock,Female,49,1957-05-12,Engineer IV,,Affluent Customer,0,1,15.0,249 Anderson Street,2153,NSW,10.0
3794,Dorrie,Paige,Female,47,1994-07-06,,IT,Mass Customer,0,0,2.0,3463 Merchant Trail,3152,VIC,10.0
3795,Taylor,Dollimore,Male,88,1956-06-24,Systems Administrator III,Argiculture,High Net Worth,0,1,5.0,699 Hudson Road,2138,NSW,9.0
3796,Morgen,Sieghart,Male,51,1965-07-27,Paralegal,Financial Services,Mass Customer,0,1,9.0,9 Dwight Drive,2710,NSW,1.0
3797,Kriste,Oldall,Female,76,1979-08-18,Occupational Therapist,Health,Affluent Customer,0,1,4.0,13 Colorado Lane,2099,NSW,9.0
3798,Yorker,Dennison,Male,13,1968-02-22,,Manufacturing,Mass Customer,0,1,17.0,39946 Kenwood Court,3070,VIC,9.0
3799,Violetta,Monnery,Female,94,1971-01-28,Tax Accountant,Property,High Net Worth,0,0,18.0,72204 Springs Way,3104,VIC,12.0
3800,Morena,Ayer,Female,19,1980-10-28,Environmental Tech,,High Net Worth,0,0,15.0,365 Jenifer Point,4116,QLD,7.0
3801,Auberta,Andrault,Female,76,1971-03-06,Research Nurse,Health,Mass Customer,0,1,17.0,53 Texas Road,2262,NSW,7.0
3802,Leila,Elcombe,Female,9,1970-10-27,Chief Design Engineer,Telecommunications,High Net Worth,0,1,5.0,6 Morningstar Park,2324,NSW,7.0
3803,Josepha,Finder,Female,54,1961-05-13,Dental Hygienist,Health,Mass Customer,0,1,11.0,6901 Russell Street,3977,VIC,6.0
3804,Andria,Keays,Female,23,1986-08-21,,Manufacturing,Mass Customer,0,1,4.0,26 Barby Terrace,2263,NSW,6.0
3805,Margaret,McSperrin,Female,52,1977-08-16,Software Test Engineer II,Property,Affluent Customer,0,0,4.0,23541 Dayton Drive,2177,NSW,9.0
3806,Ado,Gailor,Male,1,1954-02-08,,Property,Mass Customer,0,0,7.0,81 Pine View Avenue,4208,QLD,5.0
3807,Bibby,Goman,Female,73,1976-05-21,Analyst Programmer,Retail,Mass Customer,0,0,21.0,91 Dennis Plaza,4127,QLD,6.0
3808,Cal,Wilber,Male,66,1969-10-11,Recruiting Manager,Manufacturing,Mass Customer,0,1,11.0,43 Hollow Ridge Center,3215,VIC,3.0
3809,Angelita,Itzcovichch,Female,44,1955-09-08,VP Quality Control,Manufacturing,Affluent Customer,0,0,11.0,045 Debs Pass,3145,VIC,12.0
3810,Cacilie,Grimoldby,Female,22,1974-09-05,Food Chemist,Health,Affluent Customer,0,0,5.0,73 Debra Terrace,2141,NSW,7.0
3811,Etta,Leele,Female,60,1997-03-19,,Financial Services,High Net Worth,0,0,4.0,96899 Hermina Circle,2062,NSW,9.0
3812,Sophie,Druhan,Female,91,1977-07-04,VP Product Management,Retail,Mass Customer,0,1,12.0,38 Trailsway Parkway,2118,NSW,11.0
3813,Skelly,Caudell,Male,12,1979-04-13,Media Manager IV,IT,Mass Customer,0,1,6.0,22171 Bayside Parkway,2880,NSW,1.0
3814,Constancia,Gebbe,Female,10,1983-07-01,VP Product Management,Financial Services,Mass Customer,0,1,11.0,6011 Knutson Way,3065,VIC,7.0
3815,Jayson,Gasparro,Male,99,1981-04-19,Librarian,Entertainment,Mass Customer,0,1,5.0,0127 East Court,3199,VIC,5.0
3816,Farra,Klimkiewich,Female,93,1969-10-26,Safety Technician I,Property,Mass Customer,0,1,18.0,1 Fordem Road,2144,NSW,9.0
3817,Tuckie,,Male,65,1957-05-02,VP Product Management,Manufacturing,High Net Worth,0,0,13.0,7681 Waywood Alley,3860,VIC,1.0
3818,Erny,Andryushin,Male,5,1964-08-08,Sales Representative,Retail,Mass Customer,0,1,7.0,9 Donald Junction,2046,NSW,12.0
3819,Alvan,Phillput,Male,62,1978-06-29,Staff Accountant I,,High Net Worth,0,0,3.0,47855 Tomscot Parkway,2226,NSW,8.0
3820,Maren,Ruske,Female,65,1980-03-08,Business Systems Development Analyst,IT,Mass Customer,0,0,17.0,394 Russell Avenue,2209,NSW,10.0
3821,Cassandra,Cescotti,Female,96,1988-03-27,VP Marketing,Manufacturing,Affluent Customer,0,0,14.0,86 Claremont Junction,2135,NSW,7.0
3822,Conny,Speechley,Male,37,1959-03-09,,Manufacturing,High Net Worth,0,1,18.0,2 Transport Plaza,2658,NSW,1.0
3823,Corabel,Todd,Female,5,1964-12-02,Budget/Accounting Analyst II,Retail,Affluent Customer,0,0,4.0,20 Susan Court,3015,VIC,10.0
3824,Giffard,Stollman,Male,33,1994-11-21,,Property,Mass Customer,0,0,3.0,838 Redwing Street,2428,NSW,8.0
3825,Cinda,Rounds,Female,82,1978-10-12,Recruiting Manager,Health,Mass Customer,0,0,11.0,9 West Crossing,2446,NSW,7.0
3826,Marlow,Balffye,Male,33,1978-09-25,,Health,Mass Customer,0,0,7.0,22105 Arrowood Crossing,3124,VIC,7.0
3827,Cherida,Whyffen,Female,10,1976-09-05,,Retail,Affluent Customer,0,0,8.0,9240 Green Avenue,3810,VIC,5.0
3828,Tessy,Beefon,Female,81,1992-05-12,Dental Hygienist,Health,Mass Customer,0,0,6.0,0964 Bayside Park,3136,VIC,9.0
3829,Cornie,Hillhouse,Male,68,1980-09-01,Account Coordinator,,Mass Customer,0,1,15.0,9717 Main Parkway,3052,VIC,8.0
3830,Jareb,Filippucci,Male,92,1954-10-31,Sales Representative,Retail,High Net Worth,0,0,8.0,4123 Eliot Alley,4306,QLD,6.0
3831,Kory,Mabson,Male,10,1971-06-09,Librarian,Entertainment,Affluent Customer,0,1,6.0,36708 Algoma Junction,2170,NSW,6.0
3832,Sarajane,Mortimer,Female,30,1973-09-26,Safety Technician III,Financial Services,High Net Worth,0,0,9.0,3 Mandrake Parkway,2118,NSW,9.0
3833,Jamie,Staziker,Female,88,1985-12-10,Account Coordinator,Manufacturing,Mass Customer,0,0,16.0,78 Declaration Center,2209,NSW,10.0
3834,Bianca,Ricket,Female,59,1972-10-31,Compensation Analyst,Financial Services,Mass Customer,0,1,11.0,57866 Dawn Plaza,3029,VIC,7.0
3835,Jorgan,Crosoer,Male,19,1959-02-02,Project Manager,,Affluent Customer,0,0,16.0,0172 Vidon Place,3183,VIC,6.0
3836,Jolee,Stearndale,Female,16,1995-01-25,Electrical Engineer,Manufacturing,Affluent Customer,0,1,7.0,89 Delaware Crossing,3754,VIC,6.0
3837,Alysa,McDiarmid,Female,26,1990-01-17,Professor,,Mass Customer,0,1,17.0,34 Packers Trail,3168,VIC,10.0
3838,Mil,Clemitt,Female,59,1987-03-24,Sales Associate,Financial Services,Affluent Customer,0,1,4.0,019 Huxley Drive,3807,VIC,8.0
3839,Wallie,Christauffour,Female,78,1992-04-25,Account Executive,Manufacturing,High Net Worth,0,1,2.0,862 Ilene Circle,2206,NSW,11.0
3840,Marc,Torrans,Male,27,1962-09-30,,,High Net Worth,0,0,5.0,420 Twin Pines Crossing,3338,VIC,3.0
3841,Barnebas,Munro,Male,64,1990-01-24,Desktop Support Technician,Manufacturing,Affluent Customer,0,0,10.0,5131 Northview Hill,3177,VIC,3.0
3842,Van,Durnell,Male,24,1971-07-11,Staff Accountant II,,Mass Customer,0,1,12.0,713 Redwing Crossing,2121,NSW,11.0
3843,Mahmoud,Ligerton,Male,0,1989-06-06,Senior Financial Analyst,Financial Services,Mass Customer,0,1,16.0,9570 Sundown Trail,4073,QLD,8.0
3844,Clotilda,Oret,Female,87,1987-12-06,,Manufacturing,Affluent Customer,0,0,15.0,72258 Bayside Court,4211,QLD,7.0
3845,Bonnie,Goracci,Female,72,1955-06-07,Legal Assistant,Manufacturing,Mass Customer,0,1,5.0,31 Melvin Park,4163,QLD,8.0
3846,Nariko,McClymont,Female,57,1956-03-12,Geologist III,Manufacturing,Mass Customer,0,0,15.0,9 Duke Alley,4557,QLD,7.0
3847,Erinn,Ewing,Female,8,1961-02-12,Analyst Programmer,Health,Mass Customer,0,1,14.0,38473 Waubesa Alley,2759,NSW,8.0
3848,Luca,Cabotto,Male,4,1958-01-13,Structural Engineer,,High Net Worth,0,0,13.0,0056 Corry Center,2220,NSW,11.0
3849,Marice,Morrice,Female,2,1968-01-01,Database Administrator III,Property,Mass Customer,0,1,15.0,99476 Mitchell Street,2508,NSW,10.0
3850,Alexandro,McCullock,Male,55,2000-01-07,Accountant III,,Mass Customer,0,1,2.0,37 Hintze Center,4011,QLD,11.0
3851,Fowler,Bauduccio,Male,5,1994-11-30,Senior Sales Associate,Manufacturing,High Net Worth,0,0,3.0,33061 Fremont Lane,4720,QLD,3.0
3852,Zerk,Merrien,Male,44,1982-02-04,Help Desk Operator,,Mass Customer,0,0,4.0,56 Trailsway Street,4575,QLD,4.0
3853,Kerri,Marrington,Female,91,1975-06-26,Accounting Assistant IV,,Mass Customer,0,1,19.0,5748 Porter Circle,4352,QLD,8.0
3854,Melody,Ivanilov,Female,47,1996-01-16,VP Quality Control,Property,High Net Worth,0,1,2.0,341 Katie Junction,4817,QLD,4.0
3855,Brnaby,Doughtery,Male,89,1965-02-26,General Manager,,Mass Customer,0,0,16.0,20370 Fordem Pass,4825,QLD,4.0
3856,Shane,Haseldine,Female,74,1992-04-24,Accounting Assistant III,Property,Affluent Customer,0,0,7.0,30 Prairie Rose Road,2761,NSW,7.0
3857,Tanner,McCuthais,Male,64,1985-11-26,Structural Engineer,Financial Services,Mass Customer,0,1,10.0,79 Holy Cross Hill,2145,NSW,7.0
3858,Sabina,Tarbin,Female,57,1998-08-31,Librarian,Entertainment,Mass Customer,0,1,1.0,6489 Pennsylvania Road,2164,NSW,9.0
3859,Boonie,Searle,Male,81,1956-03-20,Software Consultant,Manufacturing,Mass Customer,0,0,14.0,274 Bultman Park,2566,NSW,7.0
3860,Sheila-kathryn,Conklin,Female,14,1986-04-05,Mechanical Systems Engineer,,Affluent Customer,0,1,13.0,832 Moulton Trail,2560,NSW,8.0
3861,Thayne,Canepe,Male,87,1968-12-16,Junior Executive,Retail,Affluent Customer,0,0,9.0,1628 Bonner Hill,2480,NSW,3.0
3862,Casey,Kett,Female,1,1996-09-22,Structural Engineer,Health,Mass Customer,0,0,4.0,0618 5th Place,3189,VIC,10.0
3863,Virgilio,Haverty,Male,30,1985-12-06,Quality Control Specialist,Retail,High Net Worth,0,0,20.0,4662 Clemons Road,4270,QLD,8.0
3864,Ilyssa,Piaggia,Female,23,1963-08-27,Help Desk Technician,,Mass Customer,0,1,10.0,0 Arapahoe Court,4305,QLD,3.0
3865,Urbanus,Fuxman,Male,49,1978-03-15,,Manufacturing,Mass Customer,0,1,11.0,3748 Lake View Lane,2590,NSW,1.0
3866,Theressa,Morfield,Female,56,1990-07-18,Structural Engineer,Health,Mass Customer,0,1,9.0,3720 Anniversary Court,4812,QLD,2.0
3867,Carmelia,Klimentyonok,Female,14,1998-10-09,Geologist II,IT,Mass Customer,0,1,1.0,85 Trailsway Road,3175,VIC,9.0
3868,Rica,Corrado,Female,60,1997-06-19,Social Worker,Health,Affluent Customer,0,1,4.0,388 Karstens Drive,2428,NSW,5.0
3869,Amalie,Isabell,Female,58,1974-12-22,Analog Circuit Design manager,Manufacturing,Affluent Customer,0,0,13.0,6 Swallow Park,2165,NSW,7.0
3870,Fidelia,Cess,Female,31,1984-10-13,Social Worker,Health,Mass Customer,0,0,5.0,80070 Mockingbird Center,2289,NSW,8.0
3871,Magda,Shugg,Female,80,1983-11-13,Recruiting Manager,,Mass Customer,0,0,4.0,6 Veith Road,4118,QLD,4.0
3872,Wilma,Budcock,Female,14,1957-05-15,Sales Representative,Retail,High Net Worth,0,1,12.0,1323 Maywood Plaza,2226,NSW,10.0
3873,Sascha,Paolozzi,Male,32,1978-12-05,Compensation Analyst,Financial Services,Mass Customer,0,0,11.0,17504 Spohn Center,2756,NSW,9.0
3874,Bendicty,Juste,Male,47,1963-08-14,Actuary,Financial Services,Mass Customer,0,0,19.0,02084 Rockefeller Crossing,2150,NSW,7.0
3875,Berti,Arnould,Male,2,1985-07-27,Electrical Engineer,Manufacturing,Mass Customer,0,1,5.0,16 Montana Way,2478,NSW,7.0
3876,Willow,Cutmere,Female,22,1967-05-16,Internal Auditor,Financial Services,High Net Worth,0,0,16.0,2 Victoria Crossing,3280,VIC,2.0
3877,Georgine,Poutress,Female,55,1971-01-28,Account Coordinator,,High Net Worth,0,0,11.0,0733 Comanche Crossing,2304,NSW,6.0
3878,Waldon,Digges,Male,99,1978-02-24,Programmer III,,Mass Customer,0,0,9.0,75322 Prentice Court,3046,VIC,9.0
3879,Vin,Attack,Male,74,1979-08-28,Payment Adjustment Coordinator,,High Net Worth,0,0,19.0,2 Gerald Street,2071,NSW,11.0
3880,Donella,Disley,Female,77,1968-01-13,Web Designer I,Manufacturing,Mass Customer,0,0,14.0,2079 Del Sol Hill,2761,NSW,8.0
3881,Olivie,Nazair,Female,50,1971-01-12,,Financial Services,Affluent Customer,0,0,18.0,9 Columbus Pass,2327,NSW,3.0
3882,Nona,Tubb,Female,18,1976-11-05,Human Resources Assistant III,Health,Mass Customer,0,1,9.0,465 Russell Court,2282,NSW,9.0
3883,Nissa,Conrad,U,35,,Legal Assistant,IT,Mass Customer,0,0,,344 Dayton Drive,2148,NSW,9.0
3884,Sibley,Thirlwall,Female,69,1986-02-06,Web Designer II,Manufacturing,High Net Worth,0,1,18.0,7 Beilfuss Center,2550,NSW,4.0
3885,Asher,,Male,55,1978-06-17,Actuary,Financial Services,Mass Customer,0,1,8.0,78 Barnett Alley,2154,NSW,11.0
3886,Fidela,Haresign,Female,74,1996-03-26,Recruiting Manager,Manufacturing,Affluent Customer,0,0,5.0,4 Emmet Avenue,4300,QLD,1.0
3887,Dulcie,Nealon,Female,66,1964-07-16,Computer Systems Analyst IV,,Affluent Customer,0,0,7.0,1728 Springview Lane,4509,QLD,6.0
3888,Lusa,Vigers,Female,4,1987-09-13,Programmer Analyst I,IT,High Net Worth,0,1,11.0,25413 Delaware Pass,3150,VIC,12.0
3889,Dunn,Ziem,Male,39,1975-08-09,General Manager,Retail,Affluent Customer,0,0,18.0,23217 Waubesa Pass,2705,NSW,1.0
3890,Mavra,Padell,Female,72,1962-05-25,Physical Therapy Assistant,Retail,Mass Customer,0,0,10.0,013 Mendota Parkway,2558,NSW,9.0
3891,Amalea,Elcy,Female,61,1977-08-01,Staff Accountant II,Retail,High Net Worth,0,1,7.0,7482 Hanson Park,2567,NSW,5.0
3892,Roma,Finlater,Male,19,1978-01-29,Staff Scientist,,Mass Customer,0,1,15.0,2428 Sloan Circle,2763,NSW,9.0
3893,Hadria,Moles,Female,7,1996-11-18,,,High Net Worth,0,1,4.0,34329 Heffernan Plaza,3178,VIC,7.0
3894,Burgess,Diaper,Male,70,1982-02-02,Health Coach II,IT,Affluent Customer,0,0,10.0,15 Duke Plaza,3013,VIC,8.0
3895,Reginald,Struys,Male,18,1994-09-06,Business Systems Development Analyst,IT,Affluent Customer,0,1,2.0,4368 Dayton Street,2753,NSW,10.0
3896,Perla,Blakiston,Female,3,1979-10-15,Tax Accountant,,Mass Customer,0,1,13.0,3 Shasta Circle,2165,NSW,8.0
3897,Vanni,McAloren,Female,36,1967-06-24,Junior Executive,Manufacturing,High Net Worth,0,1,5.0,6 Calypso Parkway,4161,QLD,5.0
3898,Demetrius,Youdell,Male,91,1958-12-27,Registered Nurse,Health,Mass Customer,0,0,6.0,2 Cambridge Point,3173,VIC,9.0
3899,Rex,Gittings,Male,23,1955-12-28,Research Associate,Health,Affluent Customer,0,1,6.0,55876 Knutson Point,3057,VIC,6.0
3900,Garland,Wildsmith,Female,78,1986-09-01,GIS Technical Architect,Financial Services,Mass Customer,0,1,3.0,14 Bunting Alley,2073,NSW,12.0
3901,Evelina,Bavin,Female,98,1974-05-14,Marketing Manager,Argiculture,High Net Worth,0,0,12.0,8458 Stang Parkway,2671,NSW,2.0
3902,Angelia,McPake,Female,2,1961-02-11,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,0,0,9.0,60 Towne Pass,2877,NSW,1.0
3903,Dayna,Cawthera,Female,69,1981-02-13,Research Assistant III,,Mass Customer,0,1,17.0,5 Rutledge Center,4311,QLD,3.0
3904,Arabelle,Nevill,Female,15,1977-12-17,Sales Representative,Retail,Affluent Customer,0,0,7.0,9 Blaine Place,3756,VIC,4.0
3905,Leodora,Cowill,Female,72,1967-10-22,Product Engineer,Argiculture,High Net Worth,0,0,5.0,24688 Hollow Ridge Way,3064,VIC,7.0
3906,Bronny,Claige,Male,87,1982-01-29,Cost Accountant,Financial Services,High Net Worth,0,0,13.0,32876 American Ash Avenue,2099,NSW,11.0
3907,Adriana,Heam,Female,8,1996-01-11,Technical Writer,,High Net Worth,0,1,5.0,18 Bay Place,2176,NSW,9.0
3908,Dolf,Serridge,Male,64,1999-06-09,Junior Executive,Health,High Net Worth,0,0,1.0,4 Hanover Junction,3192,VIC,10.0
3909,Micheil,McGeorge,Male,1,1987-10-04,,Manufacturing,High Net Worth,0,1,18.0,0 Darwin Junction,2747,NSW,9.0
3910,Hall,Leyfield,Male,38,1980-09-10,VP Sales,IT,Mass Customer,0,0,10.0,5251 Merrick Court,3103,VIC,8.0
3911,Valeda,Ezele,Female,81,1954-05-25,Recruiting Manager,,Mass Customer,0,0,5.0,801 Shasta Crossing,2539,NSW,8.0
3912,Ryon,Darridon,Male,89,1986-10-27,Social Worker,Health,Affluent Customer,0,0,22.0,55 Anzinger Drive,4152,QLD,9.0
3913,Phylys,Neenan,Female,11,1959-12-29,Community Outreach Specialist,Retail,Mass Customer,0,1,6.0,13768 Commercial Trail,2155,NSW,10.0
3914,Izabel,Roelofs,Female,79,1988-05-21,Assistant Manager,Entertainment,Affluent Customer,0,1,22.0,109 Kipling Road,2156,NSW,11.0
3915,Cybil,Brombell,Female,17,1959-06-23,Statistician I,Financial Services,Affluent Customer,0,0,15.0,47 Spenser Circle,2770,NSW,7.0
3916,Myrtia,,Female,31,1958-10-17,,Retail,Affluent Customer,0,1,17.0,15051 Monterey Street,2756,NSW,8.0
3917,Artemas,Kyncl,Male,79,1997-12-26,Chemical Engineer,Manufacturing,Mass Customer,0,0,4.0,7365 Carioca Hill,4680,QLD,4.0
3918,Rosalia,Skedge,Female,52,1977-07-05,Junior Executive,,High Net Worth,0,0,18.0,42 Maryland Plaza,2486,NSW,5.0
3919,Traci,Beeckx,Female,38,1963-07-30,Cost Accountant,Financial Services,High Net Worth,0,0,18.0,802 Bashford Hill,3150,VIC,10.0
3920,Filbert,Deetlefs,Male,90,1961-01-21,Environmental Specialist,Telecommunications,Mass Customer,0,1,9.0,12548 Eagan Court,2768,NSW,9.0
3921,Gaby,Lozano,Female,93,1976-03-09,Mechanical Systems Engineer,Manufacturing,High Net Worth,0,0,10.0,24167 Montana Place,2065,NSW,12.0
3922,Frans,Whitecross,Male,90,1981-05-29,Tax Accountant,Financial Services,Mass Customer,0,1,3.0,0 Southridge Drive,4311,QLD,1.0
3923,Shay,Rayer,Male,90,1978-01-04,Product Engineer,Financial Services,High Net Worth,0,0,16.0,1 Banding Way,4218,QLD,8.0
3924,Perry,Lampert,Male,72,1976-07-03,Editor,Property,High Net Worth,0,1,10.0,259 Union Junction,3107,VIC,10.0
3925,Cally,Chaim,Female,81,1978-11-25,Statistician I,,High Net Worth,0,0,7.0,7727 Merrick Parkway,2099,NSW,11.0
3926,Allistir,Heckney,Male,24,1954-09-04,Account Executive,Manufacturing,Mass Customer,0,1,18.0,3015 Bowman Alley,2777,NSW,9.0
3927,Conway,,Male,29,1978-01-07,Electrical Engineer,Manufacturing,Mass Customer,0,1,7.0,2 Annamark Park,2170,NSW,9.0
3928,Kristin,Way,Female,71,1982-04-16,,Property,Affluent Customer,0,1,6.0,38 Steensland Circle,2234,NSW,10.0
3929,Jacqui,Fortnam,Female,50,1989-10-18,,,Affluent Customer,0,1,10.0,80 Northland Place,4178,QLD,8.0
3930,Blancha,Baldi,Female,43,1988-01-06,,Financial Services,High Net Worth,0,0,22.0,104 Kingsford Park,2154,NSW,9.0
3931,Kylie,Epine,U,19,,,IT,High Net Worth,0,1,,22 Mifflin Junction,2096,NSW,9.0
3932,Hadley,Veracruysse,Male,85,1986-07-10,Senior Editor,Financial Services,Mass Customer,0,0,11.0,60272 Montana Drive,2223,NSW,8.0
3933,Chiarra,Cops,Female,65,1983-07-05,,,High Net Worth,0,1,10.0,730 Judy Drive,3939,VIC,2.0
3934,Cherice,Wehner,Female,38,1977-11-25,Sales Associate,Manufacturing,Mass Customer,0,1,16.0,1269 Esch Parkway,4078,QLD,6.0
3935,Teodor,Alfonsini,U,72,,,IT,High Net Worth,0,1,,3 Kedzie Center,3106,VIC,10.0
3936,Rodd,Spare,Male,57,1960-05-04,Paralegal,Financial Services,Affluent Customer,0,1,16.0,67473 Nova Avenue,3089,VIC,10.0
3937,Brennen,Mularkey,Male,81,1978-06-07,Tax Accountant,Property,Mass Customer,0,0,12.0,866 Canary Drive,2750,NSW,8.0
3938,Dulcy,Wormleighton,Female,25,1973-08-06,Account Executive,Financial Services,High Net Worth,0,1,9.0,20 Dwight Junction,2768,NSW,10.0
3939,Georges,Dumbelton,Male,67,1981-06-25,,Manufacturing,Affluent Customer,0,0,15.0,0900 Northport Point,2085,NSW,11.0
3940,Anna,Warmington,Female,9,1977-11-18,Sales Representative,Retail,Mass Customer,0,0,9.0,572 Buena Vista Plaza,2111,NSW,9.0
3941,Cinnamon,Batram,Female,27,1978-05-03,Technical Writer,Manufacturing,Mass Customer,0,1,11.0,695 Anthes Crossing,4350,QLD,2.0
3942,Barbie,Gergler,Female,82,1965-04-02,Administrative Officer,Manufacturing,Mass Customer,0,0,12.0,62 Luster Avenue,2036,NSW,11.0
3943,Adler,Dredge,Male,19,1997-12-30,VP Accounting,Financial Services,Affluent Customer,0,0,2.0,819 Basil Plaza,4053,QLD,8.0
3944,Urbain,Sinnock,Male,28,1973-05-04,Engineer III,IT,Affluent Customer,0,0,3.0,81 Monument Avenue,2126,NSW,12.0
3945,Lazarus,Donaghy,Male,77,1994-10-21,,Retail,High Net Worth,0,0,7.0,093 Mallard Hill,4034,QLD,7.0
3946,Wylie,FitzGilbert,Male,85,1960-06-23,,Retail,High Net Worth,0,1,10.0,903 Sauthoff Plaza,2565,NSW,8.0
3947,Tanitansy,McTrustam,Female,26,1970-05-12,GIS Technical Architect,,Mass Customer,0,0,12.0,9796 Pearson Hill,2223,NSW,4.0
3948,Roberto,Beinke,Male,44,1986-06-22,Occupational Therapist,Health,Mass Customer,0,0,13.0,950 Algoma Circle,3108,VIC,9.0
3949,Costa,Sleightholm,Male,24,2001-12-19,Web Designer IV,Manufacturing,High Net Worth,0,1,1.0,28 Toban Center,3756,VIC,2.0
3950,Alic,Juniper,Male,72,1968-09-07,Senior Financial Analyst,Financial Services,High Net Worth,0,1,12.0,147 Brickson Park Drive,4017,QLD,7.0
3951,Ephrem,Hollerin,Male,39,1975-02-10,Quality Control Specialist,,Affluent Customer,0,1,9.0,75251 Marquette Lane,4122,QLD,7.0
3952,Di,Borsnall,Female,96,1968-05-09,,Manufacturing,Affluent Customer,0,0,10.0,72 Briar Crest Hill,3148,VIC,10.0
3953,Allyson,Simak,Female,79,1999-06-18,Help Desk Operator,Health,Affluent Customer,0,1,2.0,201 Valley Edge Park,3030,VIC,5.0
3954,Archaimbaud,McAteer,Male,63,2000-02-03,Human Resources Assistant III,Financial Services,High Net Worth,0,0,2.0,6031 Susan Terrace,4118,QLD,5.0
3955,Dido,Austick,Female,87,1970-08-05,Geologist II,Argiculture,Mass Customer,0,1,7.0,724 Erie Way,3500,VIC,2.0
3956,Hector,Poundsford,Male,54,1957-01-17,Administrative Assistant III,Retail,Mass Customer,0,1,12.0,86906 Hauk Trail,4163,QLD,8.0
3957,Bernice,Scotchforth,Female,4,1978-07-20,Business Systems Development Analyst,,High Net Worth,0,1,14.0,85999 Cherokee Street,2086,NSW,11.0
3958,Pincus,Woodard,Male,8,1970-04-27,Actuary,Financial Services,Affluent Customer,0,1,16.0,50774 Dennis Park,3631,VIC,3.0
3959,Dannie,Sowray,Male,76,1992-12-07,,,Mass Customer,0,0,3.0,64 Trailsway Place,3802,VIC,7.0
